sID,trialNumber,response_times,correct_order,click_order,response_correct
96,17,"[2.0480000999996264, 2.5812733999991906, 2.9311565999996674, 7.6477636999989045, 8.04846489999909, 8.6319153000004, 9.164871299999504]","[8, 8, 5, 3, 0, 6, 0]","[8, 5, 5, 1, 3, 6, 0]",False
96,18,"[2.7147254000010435, 3.1141383000012866, 3.347118200001205, 4.264910200001395, 5.415049100000033, 5.96408380000139, 6.897580300001209]","[1, 6, 6, 8, 0, 8, 1]","[8, 1, 1, 6, 8, 0, 1]",False
97,1,"[0.9470661999985168, 1.6816880999995192]","[2, 8]","[2, 8]",True
97,2,"[0.9978690000007191, 2.13083639999968]","[8, 3]","[8, 3]",True
97,3,"[1.1488749999989523, 1.8974736999989545]","[5, 4]","[5, 4]",True
97,4,"[0.8810757999999623, 1.5475384000001213, 2.114287399999739]","[7, 2, 0]","[7, 2, 0]",True
97,5,"[0.8302289999992354, 1.6146833000002516, 2.730958100000862]","[1, 4, 2]","[1, 4, 2]",True
97,6,"[1.0638961999993626, 1.8146871000008105, 2.3977735999997094]","[4, 7, 7]","[4, 7, 7]",True
97,7,"[0.7638275000008434, 1.6149041000007855, 2.3479998000002524, 2.864092100000562]","[0, 6, 4, 0]","[0, 6, 4, 0]",True
97,8,"[0.8646389999994426, 1.6478302999985317, 2.4310991000002105, 2.997162699999535]","[5, 6, 5, 0]","[5, 6, 5, 0]",True
97,9,"[0.8976115000004938, 1.4144654000010632, 2.1639555000001565, 2.9147788000009314]","[5, 5, 2, 8]","[5, 5, 2, 8]",True
97,10,"[0.7635929999996733, 1.2473475999995571, 1.8645266000003176, 2.4490826000001107, 3.2805643000010605]","[0, 4, 7, 5, 1]","[0, 4, 7, 5, 1]",True
97,11,"[0.7309048999995866, 1.2975516999995307, 2.0641718999995646, 2.781749600000694, 3.514590099999623]","[3, 2, 3, 7, 3]","[3, 2, 3, 7, 3]",True
97,12,"[0.7138778000007733, 1.297158400000626, 1.7479605000007723, 2.314844300000914, 3.2315592000013567]","[0, 2, 7, 6, 5]","[0, 2, 7, 6, 5]",True
97,13,"[0.5638653999994858, 1.180947799999558, 1.5482201999984682, 2.2473311999983707, 2.9819203999995807, 3.56456949999847]","[2, 6, 6, 1, 2, 0]","[2, 6, 6, 1, 2, 0]",True
97,14,"[1.0305052999992768, 1.5977930999997625, 2.0980438999995386, 2.448033500000747, 3.064263899999787, 4.2818449000005785]","[3, 7, 6, 6, 3, 4]","[3, 7, 6, 6, 3, 4]",True
97,15,"[0.7973411999992095, 1.5803646000003937, 2.1314215999991575, 2.7476016000000527, 3.3648859999993874, 3.8649874000002455]","[3, 0, 7, 2, 7, 7]","[3, 0, 7, 2, 7, 7]",True
97,16,"[0.5309288000007655, 1.6301732000010816, 2.3314288000001397, 3.080998499999623, 3.7819092999998247, 4.53117420000126, 5.181709200000114]","[2, 0, 8, 1, 8, 1, 7]","[2, 0, 8, 1, 8, 1, 7]",True
97,17,"[0.6977604999992764, 1.497748199999478, 2.231265099999291, 2.8977577999994537, 3.7479624999996304, 4.364218099999562, 5.181102399999872]","[6, 5, 7, 5, 6, 2, 3]","[6, 5, 7, 5, 6, 2, 3]",True
97,18,"[0.8635238000006211, 1.4311754000009387, 2.148392999999487, 2.814149900001212, 3.581266200000755, 4.24841860000015, 5.182105100000626]","[0, 4, 8, 1, 5, 8, 3]","[0, 4, 8, 1, 5, 8, 3]",True
97,19,"[0.49742650000007416, 1.147492299998703, 2.09774539999853, 2.6311925999998493, 3.497871199999281, 4.4306966999993165, 5.215135799999189, 5.980988799999977]","[2, 2, 4, 5, 3, 0, 0, 5]","[2, 4, 5, 5, 3, 0, 5, 0]",False
97,20,"[0.8474222000004374, 1.4146204000007856, 2.1144215000003896, 3.0308734999998705, 3.7305238999997528, 4.414130999999543, 5.2487182000004395, 6.181927200001155]","[4, 7, 5, 3, 0, 1, 1, 7]","[4, 7, 5, 3, 0, 1, 7, 7]",False
97,21,"[0.6484794000007241, 1.4479848000009952, 1.8826757000006182, 2.6311693000006926, 3.581846200000655, 4.098648900000626, 4.780560900000637, 5.331752400001278]","[6, 8, 8, 4, 8, 8, 0, 5]","[6, 8, 8, 4, 8, 8, 0, 5]",True
97,22,"[0.7975062000004982, 1.4135581000009552, 2.513830899999448, 3.297177599999486, 4.080356200000097, 4.681272900001204, 6.8484313000008115, 7.465102000000115, 12.382517800000642]","[6, 1, 0, 1, 0, 4, 0, 7, 6]","[6, 1, 0, 1, 0, 4, 7, 6, 7]",False
97,23,"[0.8468771000007109, 1.647038999999495, 1.9140306000008422, 2.814356900000348, 3.131017499999871, 4.298590899999908, 5.048099400000865, 5.947711799999524, 7.415302800000063]","[0, 1, 1, 4, 4, 7, 5, 1, 5]","[0, 1, 1, 4, 4, 7, 5, 1, 7]",False
97,24,"[1.0809263000010105, 1.598154400000567, 2.1303759000002174, 2.4141576000001805, 2.931175900001108, 3.4815618000011455, 4.3981497999993735, 5.615091900001062, 6.881467799999882]","[6, 7, 1, 1, 6, 3, 4, 5, 4]","[6, 7, 1, 1, 6, 3, 4, 5, 4]",True
97,25,"[0.7483322999996744, 1.4475380000003497, 2.3972393999993074, 2.981447299998763, 3.497348900000361, 3.9815691000003426, 5.281607699998858, 6.015041399999973, 6.632051599999613, 7.448697800000446]","[1, 8, 4, 1, 7, 1, 7, 6, 5, 1]","[8, 4, 1, 7, 1, 7, 6, 5, 8, 6]",False
97,26,"[0.6809264999992592, 1.7312498999999661, 2.0816711999996187, 2.931269599999723, 3.4307195999990654, 4.065661799999361, 4.664093800000046, 5.6645807000004424, 6.865382199999658, 7.64877019999949]","[6, 8, 8, 6, 2, 3, 1, 3, 8, 8]","[6, 8, 8, 6, 2, 3, 1, 3, 8, 8]",True
97,27,"[1.1311712999995507, 1.847505199999432, 2.0308693000006315, 2.7146952000002784, 4.0817366000010225, 6.448648699999467, 7.9318192999999155, 9.098456400000941, 9.51466740000069, 10.681431599999996]","[5, 7, 7, 4, 5, 6, 7, 8, 5, 8]","[5, 4, 4, 7, 6, 8, 5, 4, 0, 0]",False
97,28,"[0.9976122999996733, 2.5150250000006054, 3.2651031000004878, 4.0474709999998595, 4.9499061000005895, 6.698948600000222, 7.348950700001296, 9.815780400000222, 11.265780700001415, 12.515917500000796, 13.382563500001197]","[5, 6, 7, 7, 1, 3, 6, 3, 7, 3, 4]","[5, 6, 7, 1, 6, 7, 6, 7, 6, 3, 4]",False
97,29,"[1.0978057000011177, 3.348042699999496, 4.2984261000001425, 5.580672100000811, 6.682673400000567, 7.398527400000603, 7.69841980000092, 8.781051399999342, 11.132238800000778, 13.566025199999785, 13.96589959999983]","[8, 1, 7, 4, 0, 2, 4, 4, 7, 0, 6]","[8, 7, 4, 0, 2, 4, 4, 0, 6, 7, 6]",False
97,30,"[0.8979023000010784, 1.413476300000184, 2.014130200001091, 2.7155913000005967, 3.3979671000015514, 4.181623100001161, 4.897906200001671, 6.8662140000014915, 7.74782790000063, 9.699488600001132, 10.649926200001573]","[8, 0, 4, 8, 6, 8, 4, 4, 7, 5, 1]","[8, 0, 4, 8, 6, 8, 4, 5, 1, 8, 8]",False
98,1,"[0.7975043000005826, 1.4635130999995454]","[0, 0]","[0, 0]",True
98,2,"[1.5645783999989362, 2.531571100000292]","[7, 6]","[7, 6]",True
98,3,"[1.697520200001236, 2.564547300000413]","[3, 4]","[3, 4]",True
98,4,"[0.5809776000005513, 1.2809162000012293, 2.081278600000587]","[3, 2, 4]","[3, 2, 4]",True
98,5,"[1.1478599999991275, 1.7306341999992583, 2.264775699999518]","[5, 3, 7]","[5, 3, 7]",True
98,6,"[0.8971148999989964, 1.5316143999989436, 1.9647179999992659]","[0, 8, 8]","[0, 8, 8]",True
98,7,"[0.7145211999995809, 1.2813105000004725, 1.898801999999705, 2.481308300000819]","[5, 6, 3, 8]","[5, 6, 3, 8]",True
98,8,"[0.8314711000002717, 1.3476308999997855, 1.964646200000061, 2.748998799999754]","[3, 5, 7, 6]","[3, 5, 7, 6]",True
98,9,"[0.7648229000005813, 1.4978154000000359, 2.1976144000000204, 2.7146893000008276]","[6, 7, 5, 5]","[6, 7, 5, 5]",True
98,10,"[0.7810243000003538, 1.3640713000004325, 1.9302875000012136, 2.4981134999998176, 3.1149177999996027]","[4, 4, 0, 8, 6]","[4, 4, 0, 8, 6]",True
98,11,"[0.6972792999986268, 1.1640052999991894, 1.797569399999702, 2.49788769999941, 3.264242399998693]","[4, 4, 5, 7, 1]","[4, 4, 5, 7, 1]",True
98,12,"[1.0146062999992864, 1.5814945999991323, 2.147626699999819, 2.6969404999999824, 3.24796090000018]","[5, 6, 5, 0, 3]","[5, 6, 5, 0, 3]",True
98,13,"[0.6813962999985961, 1.1637563000003865, 2.080418199999258, 2.564664499999708, 3.414729599999191, 7.4821179999999]","[3, 2, 3, 1, 6, 5]","[3, 2, 1, 6, 5, 5]",False
98,14,"[1.0477202000001853, 1.880941299999904, 2.6979551000003994, 3.481779599998845, 4.347722399999839, 9.89807110000038]","[7, 7, 6, 7, 8, 1]","[7, 6, 7, 8, 1, 1]",False
98,15,"[0.7144048999998631, 1.4819134999997914, 2.031254600000466, 2.7148546000007627, 3.530606700000135, 4.381188800000018]","[7, 6, 3, 5, 1, 3]","[7, 6, 5, 3, 1, 3]",False
100,1,"[0.9315633000005619, 1.5982459000006202]","[1, 2]","[1, 2]",True
100,2,"[0.8819942999998602, 1.4319507000000158]","[8, 5]","[8, 5]",True
100,3,"[0.715208800000255, 1.1317635999985214]","[4, 3]","[4, 3]",True
100,4,"[0.6653287999997701, 1.115435499999876, 1.6652318999986164]","[6, 8, 3]","[6, 8, 3]",True
100,5,"[0.6151288999990356, 1.1318094999987807, 1.6156471999984205]","[1, 2, 8]","[1, 2, 8]",True
100,6,"[0.6152836000001116, 1.098595800000112, 1.6644295000005513]","[8, 8, 0]","[8, 8, 0]",True
100,7,"[0.8152552999999898, 1.3645284000012907, 1.9317289000009623, 2.414915600000313]","[6, 0, 2, 2]","[6, 0, 2, 2]",True
100,8,"[0.6648389999991196, 1.0987995999985287, 1.6316069999993488, 2.214583599999969]","[0, 8, 3, 1]","[0, 8, 3, 1]",True
100,9,"[0.5650206000009348, 1.0647790000002715, 1.6481473000003461, 2.1645543000013276]","[5, 5, 3, 0]","[5, 5, 3, 0]",True
100,10,"[0.597935800000414, 1.3980792999991536, 2.1488145000002987, 2.698466300000291, 3.2152595999996265]","[1, 4, 8, 2, 7]","[1, 4, 8, 2, 7]",True
100,11,"[1.2981770999995206, 1.8315478000004077, 2.380938899999819, 2.916316900000311, 3.464452000000165]","[6, 4, 0, 5, 3]","[6, 4, 0, 5, 3]",True
100,12,"[0.6481352000009792, 1.2315017000000807, 1.7984234000014112, 2.314641599999959, 2.881937600001038]","[1, 2, 7, 4, 8]","[1, 2, 7, 4, 8]",True
100,13,"[0.7488097999994352, 1.6316778999989765, 2.4649274999992485, 2.914890699999887, 3.4651739000000816, 4.0819307999991]","[6, 3, 2, 2, 5, 8]","[6, 3, 2, 2, 5, 8]",True
100,14,"[0.8650588000000425, 1.4648517000005086, 2.1153933000005054, 2.6651357999999163, 3.5819723999993585, 4.264577600000848]","[4, 3, 7, 3, 5, 0]","[4, 3, 7, 3, 5, 0]",True
100,15,"[0.831565500000579, 1.3316198000011354, 2.031995999999708, 2.5985818000008294, 3.414983700000448, 3.981145600000673]","[1, 1, 8, 4, 2, 0]","[1, 1, 8, 4, 2, 0]",True
100,16,"[1.3152616000006674, 1.8318871999999828, 2.631843300001492, 3.266257000001133, 3.8661265000009735, 4.64847809999992, 6.083816300000763]","[5, 5, 7, 6, 6, 4, 5]","[5, 5, 7, 6, 6, 4, 5]",True
100,17,"[1.5814948000006552, 2.4497327000008227, 3.1648612000008143, 3.898497200001657, 5.365188000001581, 6.2822689000004175, 6.815250400000878]","[1, 7, 0, 1, 8, 4, 5]","[1, 7, 0, 1, 4, 8, 5]",False
100,18,"[0.7143426999991789, 1.6982142999986536, 2.3648943999996845, 2.881526799999847, 3.848226000000068, 6.564533999999185, 7.381007899999531]","[1, 7, 7, 8, 7, 3, 3]","[1, 7, 8, 8, 7, 3, 3]",False
100,19,"[1.648246900000231, 3.4485472999986087, 4.148264299999937, 4.6316303000003245, 5.465094999999565, 6.698024999999689, 7.350430499998765, 8.2317323999996]","[3, 0, 0, 1, 2, 2, 7, 0]","[1, 3, 0, 0, 2, 1, 7, 7]",False
100,20,"[1.514787600001, 2.6318764000006922, 3.931807100001606, 6.1646953000017675, 7.531060000001162, 8.547853500000201, 9.164672200000496, 9.664731500000926]","[4, 7, 1, 6, 6, 2, 3, 4]","[1, 7, 4, 0, 0, 1, 3, 2]",False
100,21,"[1.7148588000000018, 2.3986009000000195, 3.2316288000001805, 4.231762600000366, 4.931610800000271, 5.4160678000007465, 6.015067199999976, 8.24865250000039]","[1, 7, 4, 4, 2, 4, 7, 7]","[1, 7, 4, 4, 2, 4, 7, 7]",True
100,22,"[1.065641000001051, 1.5654214000005595, 2.3485230000005686, 2.798523800000112, 3.6983622000007017, 8.948672200000146, 10.348317899999529, 11.081537400001253, 12.615060000000085]","[8, 6, 6, 4, 2, 7, 4, 0, 4]","[8, 6, 4, 4, 0, 7, 4, 7, 7]",False
100,23,"[3.03156780000063, 3.8151256000001013, 4.665092900000673, 7.8146481000003405, 12.266322900000887, 13.398459699999876, 16.13137629999983, 16.781419599999936, 18.548340100000132]","[1, 3, 5, 6, 2, 4, 7, 0, 4]","[1, 6, 4, 2, 6, 7, 6, 7, 7]",False
100,24,"[2.6649508999998943, 3.4151904999998806, 4.39828739999939, 5.448322399999597, 5.69823229999929, 6.948619599999802, 8.598391499999707, 11.231476799999655, 12.047656699998697]","[4, 4, 3, 2, 8, 4, 8, 3, 0]","[4, 3, 2, 4, 4, 8, 4, 3, 0]",False
104,1,"[1.4639663000007204, 2.0139091999999437]","[1, 1]","[1, 1]",True
104,2,"[0.997041800000261, 1.6813214000003427]","[2, 6]","[2, 6]",True
104,3,"[1.3803538000001936, 2.2152082000002338]","[2, 1]","[2, 1]",True
104,4,"[0.6643808999997418, 1.4644228999995903, 2.2976740999993126]","[8, 7, 3]","[8, 7, 3]",True
104,5,"[1.0649106000000756, 1.8312635000002047, 2.415043899999546]","[6, 8, 8]","[6, 8, 8]",True
104,6,"[1.0145408000007592, 1.580470900000364, 2.1317769000006592]","[5, 0, 8]","[5, 0, 8]",True
104,7,"[0.5302137999997285, 1.0811762000003, 1.9145031999996718, 2.699478900000031]","[0, 6, 7, 8]","[0, 6, 7, 8]",True
104,8,"[0.9151590000001306, 1.6968618000000788, 2.365070700000615, 3.0478771000007328]","[7, 0, 6, 6]","[7, 0, 6, 6]",True
104,9,"[0.8471384000004036, 1.4977239999998346, 2.464625200000228, 3.1970688000001246]","[1, 5, 7, 0]","[1, 5, 7, 0]",True
104,10,"[0.8141947000003711, 1.3983190000008108, 1.914052800000718, 2.514427400000386, 3.214401600000201]","[3, 8, 6, 0, 5]","[3, 8, 0, 6, 5]",False
104,11,"[0.7139514000000418, 1.347177499999816, 2.0644670000001497, 3.4970468000001347, 4.0652905000006285]","[4, 3, 7, 0, 8]","[4, 3, 7, 0, 8]",True
104,12,"[0.6137088999994376, 1.0651702999994086, 1.6974480999997468, 2.264260299999478, 3.0483409999997093]","[0, 8, 1, 5, 3]","[0, 8, 1, 5, 3]",True
104,13,"[0.6972704999998314, 1.4304913999994824, 2.1815351999994164, 2.881256499999836, 3.4477404999997816, 3.981409099999837]","[1, 2, 7, 2, 4, 7]","[1, 2, 7, 2, 4, 7]",True
104,14,"[0.8135954999997921, 1.6977648000001864, 2.3476128000002063, 2.881774399999813, 3.3471683999996458, 3.8475115999999616]","[1, 7, 4, 8, 1, 3]","[1, 7, 4, 8, 1, 3]",True
104,15,"[0.6983530000006795, 1.163951000000452, 1.6977765999999974, 2.1643732000002274, 2.646918700000242, 3.180926300000465]","[8, 2, 6, 3, 0, 2]","[8, 2, 6, 3, 0, 2]",True
104,16,"[0.6138414999995803, 1.081091000000015, 2.297783099999833, 2.9644054000000324, 3.580881799999588, 4.147735800000191, 4.61463939999976]","[0, 5, 3, 5, 1, 4, 5]","[0, 5, 3, 5, 1, 4, 5]",True
104,17,"[0.8803847999997743, 1.3485104999999749, 1.9476862999999867, 2.5644006000002264, 3.214705999999751, 3.814326400000027, 4.397951799999646]","[0, 6, 5, 3, 7, 4, 3]","[0, 6, 5, 3, 7, 4, 3]",True
104,18,"[0.814718499999799, 1.4311252999996213, 1.8476344000000609, 2.464668999999958, 3.1147699999992255, 3.6980733999998847, 4.347810899999786]","[6, 5, 5, 6, 5, 7, 4]","[6, 5, 5, 6, 5, 7, 4]",True
104,19,"[0.7475604999999632, 1.4303297000005841, 2.1142415000003894, 2.71379750000051, 3.2303573999997752, 3.76440569999977, 4.2810997000005955, 4.830956900000274]","[6, 1, 2, 1, 0, 4, 4, 2]","[6, 1, 2, 1, 0, 4, 4, 2]",True
104,20,"[0.8808877999999822, 1.4315913000000364, 1.9476487000001725, 2.9308122000002186, 3.4646953000001304, 4.214014799999859, 4.932637500000055, 7.097875899999963]","[3, 8, 3, 3, 1, 4, 1, 2]","[3, 8, 3, 1, 4, 1, 2, 2]",False
104,21,"[0.7470648999997138, 1.2800911999993332, 1.7134934999994584, 2.247250399999757, 2.780945900000006, 3.39827460000015, 4.448640799999339, 5.1978933000000325]","[1, 0, 0, 2, 5, 8, 6, 2]","[1, 0, 0, 2, 5, 6, 8, 2]",False
104,22,"[0.831623999999465, 1.3805960999998206, 1.730208699999821, 2.1644681999996465, 2.6971833999996306, 3.497472399999424, 3.981622100000095, 4.598325599999953, 6.365512399999716]","[1, 4, 0, 5, 2, 3, 7, 7, 8]","[1, 4, 0, 5, 2, 3, 7, 8, 8]",False
104,23,"[0.8480730000001131, 1.6141877000000022, 2.147720500000105, 2.664189300000544, 3.1306468000002496, 3.6317487000005713, 4.214923500000623, 4.564797900000485, 6.498149699999885]","[7, 2, 6, 2, 3, 8, 8, 5, 5]","[7, 2, 6, 3, 2, 8, 5, 5, 5]",False
104,24,"[0.6808713000000353, 1.0301632999999129, 2.6141969999998764, 4.248752499999682, 5.614359999999579, 6.281825799999751, 6.998426399999516, 7.664269799999602, 10.131651599999714]","[4, 0, 1, 0, 6, 0, 8, 7, 0]","[4, 0, 1, 6, 0, 8, 7, 0, 0]",False
107,1,"[0.7148034000001644, 1.3802661000008811]","[4, 1]","[4, 1]",True
107,2,"[1.264164600001095, 2.1647663000003377]","[3, 6]","[3, 6]",True
107,3,"[1.2642675999995845, 1.9144856999992044]","[6, 7]","[6, 7]",True
107,4,"[1.1481516000003467, 1.8312234000004537, 2.4975711000006413]","[3, 5, 1]","[3, 5, 1]",True
107,5,"[0.9642164999986562, 1.6149298999989696, 2.0142242000001715]","[6, 5, 5]","[6, 5, 5]",True
107,6,"[1.2482167999987723, 1.7977021999995486, 2.4641307999991113]","[7, 4, 1]","[7, 4, 1]",True
107,7,"[0.7308587999996234, 1.1478368999996746, 1.6477503999994951, 2.0811212999997224]","[6, 6, 7, 7]","[6, 6, 7, 7]",True
107,8,"[0.9821728999995685, 1.4803109999993467, 1.8304903999996895, 3.2308990999990783]","[3, 1, 1, 3]","[3, 1, 1, 3]",True
107,9,"[0.9976858999998512, 1.6969592999994347, 2.380558099999689, 3.1143250000004628]","[8, 1, 3, 6]","[8, 1, 3, 6]",True
107,10,"[0.6973319000007905, 1.1302980000000389, 1.5975980000002892, 2.4147643000014796, 3.080993600000511]","[2, 1, 5, 6, 3]","[2, 1, 5, 6, 3]",True
107,11,"[0.8310029999993276, 1.5470887999999832, 2.114013399999749, 2.797244299999875, 3.414214299999003]","[6, 0, 1, 2, 1]","[6, 0, 1, 2, 1]",True
107,12,"[1.5976446000004216, 2.0970546000007744, 2.6142342000002827, 3.0640086000003066, 3.731252100000347]","[6, 1, 5, 0, 6]","[6, 1, 5, 0, 6]",True
107,13,"[1.5307475999998132, 3.0313941999993403, 3.5146827999997186, 3.966408299998875, 4.79736690000027, 5.69858639999984]","[3, 7, 6, 4, 0, 7]","[3, 4, 6, 7, 0, 7]",False
107,14,"[0.746835200001442, 1.2814140000009502, 1.6477599000008922, 2.4316384000012476, 2.914413800001057, 3.5480636000011145]","[1, 7, 7, 0, 3, 1]","[1, 7, 7, 0, 3, 1]",True
107,15,"[0.9487785000001168, 1.564510700000028, 2.297972700000173, 2.830425899999682, 3.414961399999811, 3.9310378999998647]","[6, 2, 8, 1, 7, 4]","[6, 2, 8, 1, 7, 4]",True
107,16,"[0.8647574999995413, 1.5312035999995715, 1.8645770000002813, 2.397192999998879, 2.963932200000272, 3.5979232999998203, 4.298482599999261]","[8, 7, 7, 1, 1, 3, 7]","[8, 7, 7, 1, 1, 3, 7]",True
107,17,"[1.3979510999997729, 1.8139489000004687, 2.5643182000003435, 3.0481737999998586, 3.514913900000465, 4.214648700000907, 4.948752700000114]","[3, 2, 1, 8, 8, 6, 8]","[3, 1, 2, 8, 8, 6, 8]",False
107,18,"[0.9481017999987671, 1.6313344999998662, 2.9311486999995395, 3.5478043999992224, 4.24889230000008, 4.930728699999236, 5.364638899998681]","[7, 6, 6, 0, 6, 8, 5]","[7, 6, 6, 0, 8, 1, 5]",False
107,19,"[0.6816588000001502, 1.214089299999614, 1.764035899999726, 2.613972699999067, 3.0146774999993795, 3.5639320999998745, 4.613803399999597, 5.964044799999101]","[6, 5, 0, 4, 3, 7, 5, 0]","[6, 5, 4, 3, 5, 0, 0, 0]",False
107,20,"[0.7809463999983564, 2.4637620999983483, 2.8815328999990015, 3.5972266999997373, 3.797219000000041, 4.4316257999998925, 6.365200599999298, 6.897762900000089]","[7, 1, 6, 1, 1, 8, 7, 2]","[7, 1, 6, 1, 1, 8, 6, 2]",False
107,21,"[1.0300741999999445, 1.39675139999963, 1.9474246999998286, 2.6976608999993914, 3.4638089000000036, 4.16416129999925, 4.831754400000136, 5.347489399999176]","[2, 2, 6, 7, 0, 4, 2, 5]","[2, 2, 6, 7, 0, 4, 5, 1]",False
109,1,"[0.9981404999998631, 1.4138371999997617]","[8, 1]","[8, 1]",True
109,2,"[0.8639631000005465, 1.6479072000001906]","[4, 8]","[4, 8]",True
109,3,"[2.5806696999998167, 3.2147563999997146]","[3, 8]","[3, 8]",True
109,4,"[1.0313083999999435, 1.7306891000007454, 2.2150360000005094]","[3, 1, 8]","[3, 1, 8]",True
109,5,"[1.0469495000006646, 1.4975559000004068, 2.1969628000006196]","[1, 4, 0]","[1, 4, 0]",True
109,6,"[1.5638905999994677, 2.047692299999653, 2.498564099999385]","[3, 5, 8]","[3, 5, 8]",True
109,7,"[0.9315194999999221, 1.6481200999996872, 2.1472665999999663, 2.6149727000001803]","[6, 8, 2, 6]","[6, 8, 2, 6]",True
109,8,"[0.7657306000000972, 1.2483115000004545, 3.531455199999982, 3.881603499999983]","[8, 7, 8, 8]","[7, 8, 8, 8]",False
109,9,"[0.8136590000003707, 1.3318804999998974, 1.7980068000006213, 2.414545200000248]","[2, 8, 6, 7]","[2, 8, 6, 7]",True
109,10,"[0.9642176999996082, 1.6805078999996113, 1.9638617999999042, 2.547171100000014, 3.2642643999997745]","[4, 2, 2, 1, 3]","[4, 2, 2, 1, 3]",True
109,11,"[0.7644787999997789, 1.2317156999997678, 1.747881199999938, 2.34825230000024, 2.964638499999637]","[7, 8, 7, 8, 4]","[7, 8, 7, 8, 4]",True
109,12,"[0.7802761000002647, 1.4145015000003696, 2.0979063000004317, 2.7641310999997586, 3.0639407999997275]","[2, 5, 8, 2, 2]","[2, 5, 8, 2, 2]",True
109,13,"[0.3984474999997474, 1.230669200000193, 2.1306131999999707, 2.8469937999998365, 4.448305699999764, 4.964646399999765]","[8, 4, 1, 0, 1, 5]","[8, 4, 1, 0, 8, 5]",False
109,14,"[1.4642651000003752, 2.1646018000001277, 3.147273999999925, 3.6478894000001674, 6.798448600000484, 7.315386999999646]","[8, 6, 0, 7, 0, 6]","[6, 8, 0, 6, 7, 6]",False
109,15,"[0.4312095000004774, 1.148468700000194, 1.5975349999998798, 2.4140125000003536, 3.064404600000671, 3.331016900000577]","[8, 5, 6, 2, 6, 6]","[8, 5, 6, 2, 6, 6]",True
109,16,"[0.39774690000012924, 0.8640807000001587, 1.2819137000005867, 1.9313860000002023, 6.531969000000572, 6.91438079999989, 7.265220500000396]","[5, 8, 5, 8, 7, 1, 7]","[8, 5, 8, 5, 8, 1, 7]",False
109,17,"[1.3150456000003032, 2.4978048000002673, 3.1970169000005626, 6.131019000000379, 6.681644000000233, 8.48192730000028, 9.431905800000095]","[1, 6, 0, 0, 6, 6, 5]","[1, 6, 0, 0, 6, 6, 5]",True
109,18,"[0.8307253000002675, 1.5309462000004714, 2.1639613999996072, 2.9639169000001857, 3.714801500000249, 5.2151763000001665, 5.964118699999744]","[4, 1, 1, 2, 1, 7, 0]","[4, 1, 2, 1, 7, 4, 0]",False
109,19,"[1.614241100000072, 2.3140125999998418, 3.1978248000004896, 3.663886899999852, 4.313725199999681, 5.031678000000284, 5.598301799999717, 6.014538800000082]","[8, 3, 7, 2, 0, 5, 0, 6]","[8, 3, 7, 2, 0, 8, 5, 6]",False
109,20,"[2.16508739999972, 2.897279900000285, 3.3639863999997033, 4.231184000000212, 5.114682800000082, 5.797854700000244, 6.648189499999717, 7.581525600000532]","[8, 2, 0, 5, 5, 3, 5, 4]","[8, 2, 0, 5, 5, 3, 5, 4]",True
109,21,"[2.047600599999896, 2.8304360000001907, 3.431072200000017, 3.948165599999811, 4.547994100000324, 6.431359399999565, 7.181972499999574, 7.848459199999525]","[6, 1, 0, 8, 6, 4, 6, 8]","[6, 1, 0, 8, 6, 4, 8, 6]",False
109,22,"[0.6976290000002336, 2.7805161000005683, 3.5146619000006467, 4.114316500000314, 4.731174300000021, 8.498183800000334, 9.231726699999854, 11.549253400000453, 17.20100840000032]","[7, 2, 4, 1, 4, 1, 2, 2, 1]","[2, 1, 4, 1, 4, 1, 2, 2, 2]",False
109,23,"[1.564288900000065, 2.4305045000000973, 2.9809102999997776, 3.5972439999995913, 4.314309200000025, 7.0494253999995635, 7.46456070000022, 7.981244100000367, 9.531540900000437]","[3, 4, 3, 1, 3, 2, 7, 0, 7]","[3, 1, 4, 1, 3, 7, 2, 0, 0]",False
109,24,"[1.3300409000003128, 1.9142510000001494, 2.464605500000289, 2.9306095000001733, 3.48137990000032, 4.181256500000018, 4.714186500000324, 5.680928400000084, 6.131845599999906]","[7, 3, 6, 3, 0, 0, 2, 3, 8]","[0, 3, 6, 0, 7, 3, 2, 0, 8]",False
110,1,"[1.6805215000003955, 2.1973227000007682]","[2, 3]","[2, 3]",True
110,2,"[1.281681600000411, 1.9808970000003683]","[8, 2]","[8, 2]",True
110,3,"[1.2478494999995746, 2.080833999999413]","[5, 2]","[5, 2]",True
110,4,"[1.1473994999996648, 1.9973805999998149, 2.7310797000000093]","[4, 1, 4]","[4, 1, 4]",True
110,5,"[1.2468148999996629, 2.030647399999907, 2.7810647999995126]","[0, 1, 5]","[0, 1, 5]",True
110,6,"[1.7813114000000496, 2.4474293000002945, 3.0314838000003874]","[8, 3, 8]","[8, 3, 8]",True
110,7,"[1.0974255999999514, 2.281724100000247, 2.931424600000355, 3.764545900000485]","[5, 4, 4, 3]","[5, 4, 4, 3]",True
110,8,"[1.06431160000011, 1.7303779000003487, 2.4636921999999686, 3.013736699999754]","[6, 1, 0, 0]","[6, 1, 0, 0]",True
110,9,"[1.147757000000638, 2.0309557999999015, 2.814547200000561, 3.6806329999999434]","[6, 5, 6, 1]","[6, 5, 6, 1]",True
110,10,"[1.3646638999998686, 2.0803015000001324, 2.6808547000000544, 3.731511899999532, 4.56481199999962]","[2, 0, 1, 7, 3]","[2, 0, 1, 7, 3]",True
